epoch,step,train_loss_epoch,train_loss_step,valid_loss
0,6799,,0.3318880796432495,
0,6849,,0.2907075881958008,
0,6899,,0.2940714657306671,
0,6949,,0.30541208386421204,
0,6999,,0.3047654330730438,
0,7049,,0.3114454448223114,
0,7099,,0.31783533096313477,
0,7149,,0.32006755471229553,
0,7199,,0.3037637174129486,
0,7249,,0.31738510727882385,
0,7299,,0.29495495557785034,
0,7349,,0.31813138723373413,
0,7399,,0.3102962076663971,
0,7449,,0.3074797987937927,
0,7499,,0.308480829000473,
0,7549,,0.3032573163509369,
0,7599,,0.3065057098865509,
0,7649,,0.3078072965145111,
0,7699,,0.3062300980091095,
0,7749,,0.29250165820121765,
0,7799,,0.3227633237838745,
0,7849,,0.3257654905319214,
0,7899,,0.2953178882598877,
0,7949,,0.30415669083595276,
0,7999,,0.3030819892883301,
0,8049,,0.32209908962249756,
0,8099,,0.29085448384284973,
0,8149,,0.31209126114845276,
0,8199,,0.3002757132053375,
0,8249,,0.2877570688724518,
0,8299,,0.31518280506134033,
0,8349,,0.3033842444419861,
0,8399,,0.28935158252716064,
0,8449,,0.30534863471984863,
0,8499,,0.2746438682079315,
0,8549,,0.3272898495197296,
0,8599,,0.28774014115333557,
0,8649,,0.31470444798469543,
0,8699,,0.2824553847312927,
0,8749,,0.3132648766040802,
0,8799,,0.2901152968406677,
0,8849,,0.3043472468852997,
0,8899,,0.2931744158267975,
0,8949,,0.3004705607891083,
0,8999,,0.29016757011413574,
0,9049,,0.29948487877845764,
0,9099,,0.29909706115722656,
0,9149,,0.3119063973426819,
0,9199,,0.2864391505718231,
0,9249,,0.3009662330150604,
0,9299,,0.2817220389842987,
0,9349,,0.28829196095466614,
0,9399,,0.30452799797058105,
0,9449,,0.3094094395637512,
0,9499,,0.2882232666015625,
0,9549,,0.3083186149597168,
0,9599,,0.288076788187027,
0,9649,,0.3000715374946594,
0,9699,,0.29143014550209045,
0,9749,,0.2878739535808563,
0,9799,,0.28615573048591614,
0,9849,,0.3161658048629761,
0,9899,,0.28335675597190857,
0,9949,,0.2930454611778259,
0,9999,,0.28456851840019226,
0,10049,,0.30259737372398376,
0,10099,,0.29841527342796326,
0,10149,,0.2776930332183838,
0,10199,,0.28290218114852905,
0,10249,,0.2910706698894501,
0,10299,,0.28770747780799866,
0,10349,,0.2979503571987152,
0,10399,,0.3094657361507416,
0,10449,,0.2834528982639313,
0,10499,,0.284676730632782,
0,10549,,0.2888042628765106,
0,10599,,0.2921246588230133,
0,10649,,0.2843322455883026,
0,10699,,0.2887076139450073,
0,10749,,0.2924748659133911,
0,10799,,0.2674526572227478,
0,10849,,0.2882729470729828,
0,10899,,0.2914958596229553,
0,10949,,0.2792363464832306,
0,10999,,0.2984558045864105,
0,11049,,0.28159159421920776,
0,11099,,0.28555142879486084,
0,11149,,0.2752366065979004,
0,11199,,0.2894670367240906,
0,11249,,0.29796504974365234,
0,11299,,0.2777285575866699,
0,11349,,0.28490114212036133,
0,11399,,0.2768678665161133,
0,11449,,0.2880610525608063,
0,11499,,0.29277756810188293,
0,11549,,0.2850813567638397,
0,11599,,0.2942538559436798,
0,11649,,0.2864299416542053,
0,11699,,0.2858048677444458,
0,11749,,0.27759963274002075,
0,11799,,0.2869386672973633,
0,11810,,,0.2864089906215668
0,11810,0.40023544430732727,,
